computer,process_key,window_start,event_count,unique_images,unique_files,unique_extensions,unique_destination_ips,suspicious_path_count,file_activity_count,registry_activity_count,network_activity_count,event_1_count,event_3_count,event_7_count,event_11_count,event_12_count,event_13_count,event_23_count,event_26_count,label,technique_id,scenario,source,source_kind,dataset_source,representation
WIN11-ENDPOINT-01,PROC-SILRAD-08161,2026-08-06T22:40:10+00:00,10,2,1,1,0,0,10,0,0,0,0,0,4,0,0,6,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08162,2026-08-06T22:40:20+00:00,10,2,1,1,0,0,10,0,0,0,0,0,8,0,0,2,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08163,2026-08-06T22:40:30+00:00,10,2,1,1,0,0,10,0,0,0,0,0,5,0,0,5,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08164,2026-08-06T22:40:40+00:00,10,2,1,1,0,0,10,0,0,0,0,0,6,0,0,4,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08165,2026-08-06T22:40:50+00:00,10,2,1,1,0,0,10,0,0,0,0,0,7,0,0,3,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08166,2026-08-06T22:41:00+00:00,10,2,1,1,0,0,10,0,0,0,0,0,6,0,0,4,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08167,2026-08-06T22:41:10+00:00,10,2,1,1,0,0,10,0,0,0,0,0,5,0,0,5,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08168,2026-08-06T22:41:20+00:00,10,2,1,1,0,0,10,0,0,0,0,0,7,0,0,3,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08169,2026-08-06T22:41:30+00:00,10,2,1,1,0,0,10,0,0,0,0,0,6,0,0,4,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08170,2026-08-06T22:41:40+00:00,10,2,1,1,0,0,10,0,0,0,0,0,5,0,0,5,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08171,2026-08-06T22:41:50+00:00,10,2,1,1,0,0,10,0,0,0,0,0,6,0,0,4,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08172,2026-08-06T22:42:00+00:00,10,2,1,1,0,0,10,0,0,0,0,0,7,0,0,3,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08173,2026-08-06T22:42:10+00:00,10,2,1,1,0,0,10,0,0,0,0,0,6,0,0,4,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08174,2026-08-06T22:42:20+00:00,10,2,1,1,0,0,10,0,0,0,0,0,5,0,0,5,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08175,2026-08-06T22:42:30+00:00,10,2,1,1,0,0,10,0,0,0,0,0,5,0,0,5,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08176,2026-08-06T22:42:40+00:00,10,2,1,1,0,0,10,0,0,0,0,0,6,0,0,4,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08177,2026-08-06T22:42:50+00:00,10,2,1,1,0,0,10,0,0,0,0,0,5,0,0,5,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08178,2026-08-06T22:43:00+00:00,10,2,1,1,0,0,10,0,0,0,0,0,9,0,0,1,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08179,2026-08-06T22:43:10+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08180,2026-08-06T22:43:20+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08181,2026-08-06T22:43:30+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08182,2026-08-06T22:43:40+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08183,2026-08-06T22:43:50+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08184,2026-08-06T22:44:00+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08185,2026-08-06T22:44:10+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08186,2026-08-06T22:44:20+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08187,2026-08-06T22:44:30+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08188,2026-08-06T22:44:40+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08189,2026-08-06T22:44:50+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08190,2026-08-06T22:45:00+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08191,2026-08-06T22:45:10+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08192,2026-08-06T22:45:20+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08193,2026-08-06T22:45:30+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08194,2026-08-06T22:45:40+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08195,2026-08-06T22:45:50+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08196,2026-08-06T22:46:00+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08197,2026-08-06T22:46:10+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08198,2026-08-06T22:46:20+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08199,2026-08-06T22:46:30+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08200,2026-08-06T22:46:40+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08201,2026-08-06T22:46:50+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08202,2026-08-06T22:47:00+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08203,2026-08-06T22:47:10+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08204,2026-08-06T22:47:20+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08205,2026-08-06T22:47:30+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08206,2026-08-06T22:47:40+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08207,2026-08-06T22:47:50+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08208,2026-08-06T22:48:00+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08209,2026-08-06T22:48:10+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08210,2026-08-06T22:48:20+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08211,2026-08-06T22:48:30+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08212,2026-08-06T22:48:40+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08213,2026-08-06T22:48:50+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08214,2026-08-06T22:49:00+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08215,2026-08-06T22:49:10+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08216,2026-08-06T22:49:20+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08217,2026-08-06T22:49:30+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08218,2026-08-06T22:49:40+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08219,2026-08-06T22:49:50+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08220,2026-08-06T22:50:00+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08221,2026-08-06T22:50:10+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08222,2026-08-06T22:50:20+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08223,2026-08-06T22:50:30+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08224,2026-08-06T22:50:40+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08225,2026-08-06T22:50:50+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08226,2026-08-06T22:51:00+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08227,2026-08-06T22:51:10+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08228,2026-08-06T22:51:20+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08229,2026-08-06T22:51:30+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08230,2026-08-06T22:51:40+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08231,2026-08-06T22:51:50+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08232,2026-08-06T22:52:00+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08233,2026-08-06T22:52:10+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08234,2026-08-06T22:52:20+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08235,2026-08-06T22:52:30+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08236,2026-08-06T22:52:40+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08237,2026-08-06T22:52:50+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08238,2026-08-06T22:53:00+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08239,2026-08-06T22:53:10+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08240,2026-08-06T22:53:20+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08241,2026-08-06T22:53:30+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08242,2026-08-06T22:53:40+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08243,2026-08-06T22:53:50+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08244,2026-08-06T22:54:00+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08245,2026-08-06T22:54:10+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08246,2026-08-06T22:54:20+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08247,2026-08-06T22:54:30+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08248,2026-08-06T22:54:40+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08249,2026-08-06T22:54:50+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08250,2026-08-06T22:55:00+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08251,2026-08-06T22:55:10+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08252,2026-08-06T22:55:20+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08253,2026-08-06T22:55:30+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08254,2026-08-06T22:55:40+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08255,2026-08-06T22:55:50+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08256,2026-08-06T22:56:00+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08257,2026-08-06T22:56:10+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08258,2026-08-06T22:56:20+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08259,2026-08-06T22:56:30+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08260,2026-08-06T22:56:40+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08261,2026-08-06T22:56:50+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08262,2026-08-06T22:57:00+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08263,2026-08-06T22:57:10+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08264,2026-08-06T22:57:20+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08265,2026-08-06T22:57:30+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08266,2026-08-06T22:57:40+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-08267,2026-08-06T22:57:50+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
